date,sentiment_score,sentiment_label,simulated_headline
2024-01-16,0.054,Neutral,Low volatility day ahead of fed meeting.
2024-01-17,-0.094,Neutral,Low volatility day ahead of fed meeting.
2024-01-18,-0.697,Negative,Investors fleeing risk-on assets.
2024-01-19,-0.035,Neutral,Sideways trading continues throughout the session.
2024-01-20,0.044,Neutral,Trading sideways with no clear direction.
2024-01-21,0.014,Neutral,Sideways trading continues throughout the session.
2024-01-22,-0.54,Negative,Bears dominating as support levels break.
2024-01-23,0.22,Neutral,Market participants remain undecided.
2024-01-24,-0.027,Neutral,Market consolidating around key levels.
2024-01-25,0.025,Neutral,Low volatility day ahead of fed meeting.
2024-01-26,0.514,Positive,Record high inflows seen in crypto funds.
2024-01-27,0.139,Neutral,Trading sideways with no clear direction.
2024-01-28,-0.028,Neutral,Trading sideways with no clear direction.
2024-01-29,0.296,Neutral,Sideways trading continues throughout the session.
2024-01-30,-0.21,Neutral,Sideways trading continues throughout the session.
2024-01-31,-0.31,Negative,Fears of regulatory crackdown loom.
2024-02-01,0.355,Positive,Positive regulatory news sparks a rally.
2024-02-02,-0.094,Neutral,Market consolidating around key levels.
2024-02-03,-0.223,Neutral,Low volatility day ahead of fed meeting.
2024-02-04,0.037,Neutral,Market consolidating around key levels.
2024-02-05,-0.04,Neutral,Low volatility day ahead of fed meeting.
2024-02-06,0.002,Neutral,Sideways trading continues throughout the session.
2024-02-07,0.535,Positive,Bulls taking control of the market.
2024-02-08,0.132,Neutral,Market participants remain undecided.
2024-02-09,0.503,Positive,Positive regulatory news sparks a rally.
2024-02-10,0.041,Neutral,Sideways trading continues throughout the session.
2024-02-11,0.112,Neutral,Market consolidating around key levels.
2024-02-12,0.639,Positive,Market shows strong resilience.
2024-02-13,-0.174,Neutral,Market consolidating around key levels.
2024-02-14,0.712,Positive,Market shows strong resilience.
2024-02-15,-0.07,Neutral,Low volatility day ahead of fed meeting.
2024-02-16,0.046,Neutral,Low volatility day ahead of fed meeting.
2024-02-17,-0.061,Neutral,Market consolidating around key levels.
2024-02-18,-0.009,Neutral,Low volatility day ahead of fed meeting.
2024-02-19,-0.165,Neutral,Sideways trading continues throughout the session.
2024-02-20,0.09,Neutral,Market participants remain undecided.
2024-02-21,-0.235,Neutral,Market participants remain undecided.
2024-02-22,-0.018,Neutral,Sideways trading continues throughout the session.
2024-02-23,-0.34,Negative,Fears of regulatory crackdown loom.
2024-02-24,0.114,Neutral,Trading sideways with no clear direction.
2024-02-25,-0.046,Neutral,Low volatility day ahead of fed meeting.
2024-02-26,0.632,Positive,Record high inflows seen in crypto funds.
2024-02-27,0.823,Positive,Market shows strong resilience.
2024-02-28,1.0,Positive,Positive regulatory news sparks a rally.
2024-02-29,-0.334,Negative,Major exchange hack sparks panic selling.
2024-03-01,0.243,Neutral,Sideways trading continues throughout the session.
2024-03-02,-0.283,Neutral,Trading sideways with no clear direction.
2024-03-03,0.31,Positive,Record high inflows seen in crypto funds.
2024-03-04,0.821,Positive,Bulls taking control of the market.
2024-03-05,-0.976,Negative,Fears of regulatory crackdown loom.
2024-03-06,0.62,Positive,Institutional adoption continues to grow.
2024-03-07,0.105,Neutral,Sideways trading continues throughout the session.
2024-03-08,0.181,Neutral,Sideways trading continues throughout the session.
2024-03-09,0.159,Neutral,Market consolidating around key levels.
2024-03-10,0.262,Neutral,Market participants remain undecided.
2024-03-11,0.528,Positive,Record high inflows seen in crypto funds.
2024-03-12,-0.248,Neutral,Trading sideways with no clear direction.
2024-03-13,0.141,Neutral,Market participants remain undecided.
2024-03-14,-0.21,Neutral,Market participants remain undecided.
2024-03-15,-0.288,Neutral,Trading sideways with no clear direction.
2024-03-16,-1.0,Negative,Fears of regulatory crackdown loom.
2024-03-17,0.759,Positive,Institutional adoption continues to grow.
2024-03-18,-0.136,Neutral,Trading sideways with no clear direction.
2024-03-19,-0.932,Negative,Investors fleeing risk-on assets.
2024-03-20,0.821,Positive,Record high inflows seen in crypto funds.
2024-03-21,-0.483,Negative,Major exchange hack sparks panic selling.
2024-03-22,-0.259,Neutral,Market participants remain undecided.
2024-03-23,0.086,Neutral,Market consolidating around key levels.
2024-03-24,0.935,Positive,Institutional adoption continues to grow.
2024-03-25,0.552,Positive,Institutional adoption continues to grow.
2024-03-26,-0.12,Neutral,Market consolidating around key levels.
2024-03-27,-0.011,Neutral,Low volatility day ahead of fed meeting.
2024-03-28,0.163,Neutral,Sideways trading continues throughout the session.
2024-03-29,-0.108,Neutral,Trading sideways with no clear direction.
2024-03-30,0.091,Neutral,Sideways trading continues throughout the session.
2024-03-31,0.304,Positive,Market shows strong resilience.
2024-04-01,-0.363,Negative,Bears dominating as support levels break.
2024-04-02,-0.946,Negative,Bears dominating as support levels break.
2024-04-03,0.217,Neutral,Low volatility day ahead of fed meeting.
2024-04-04,0.591,Positive,Bulls taking control of the market.
2024-04-05,-0.003,Neutral,Market participants remain undecided.
2024-04-06,0.165,Neutral,Low volatility day ahead of fed meeting.
2024-04-07,-0.093,Neutral,Low volatility day ahead of fed meeting.
2024-04-08,0.335,Positive,Record high inflows seen in crypto funds.
2024-04-09,-0.505,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-04-10,0.161,Neutral,Market consolidating around key levels.
2024-04-11,0.044,Neutral,Low volatility day ahead of fed meeting.
2024-04-12,-0.516,Negative,Fears of regulatory crackdown loom.
2024-04-13,-0.738,Negative,Investors fleeing risk-on assets.
2024-04-14,0.296,Neutral,Sideways trading continues throughout the session.
2024-04-15,-0.405,Negative,Investors fleeing risk-on assets.
2024-04-16,0.018,Neutral,Trading sideways with no clear direction.
2024-04-17,-0.646,Negative,Bears dominating as support levels break.
2024-04-18,0.479,Positive,Bulls taking control of the market.
2024-04-19,0.254,Neutral,Market participants remain undecided.
2024-04-20,0.299,Neutral,Market participants remain undecided.
2024-04-21,-0.085,Neutral,Trading sideways with no clear direction.
2024-04-22,0.234,Neutral,Trading sideways with no clear direction.
2024-04-23,-0.229,Neutral,Market participants remain undecided.
2024-04-24,-0.504,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-04-25,-0.115,Neutral,Sideways trading continues throughout the session.
2024-04-26,-0.162,Neutral,Trading sideways with no clear direction.
2024-04-27,-0.233,Neutral,Sideways trading continues throughout the session.
2024-04-28,-0.185,Neutral,Market consolidating around key levels.
2024-04-29,0.14,Neutral,Low volatility day ahead of fed meeting.
2024-04-30,-0.809,Negative,Investors fleeing risk-on assets.
2024-05-01,-0.558,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-05-02,0.155,Neutral,Sideways trading continues throughout the session.
2024-05-03,0.926,Positive,Bulls taking control of the market.
2024-05-04,0.365,Positive,Positive regulatory news sparks a rally.
2024-05-05,0.129,Neutral,Sideways trading continues throughout the session.
2024-05-06,-0.074,Neutral,Low volatility day ahead of fed meeting.
2024-05-07,-0.344,Negative,Bears dominating as support levels break.
2024-05-08,-0.071,Neutral,Market consolidating around key levels.
2024-05-09,0.575,Positive,Institutional adoption continues to grow.
2024-05-10,-0.484,Negative,Bears dominating as support levels break.
2024-05-11,-0.111,Neutral,Market consolidating around key levels.
2024-05-12,0.217,Neutral,Sideways trading continues throughout the session.
2024-05-13,0.531,Positive,Institutional adoption continues to grow.
2024-05-14,-0.452,Negative,Fears of regulatory crackdown loom.
2024-05-15,0.84,Positive,Institutional adoption continues to grow.
2024-05-16,-0.22,Neutral,Market consolidating around key levels.
2024-05-17,0.531,Positive,Positive regulatory news sparks a rally.
2024-05-18,0.102,Neutral,Trading sideways with no clear direction.
2024-05-19,-0.179,Neutral,Low volatility day ahead of fed meeting.
2024-05-20,1.0,Positive,Market shows strong resilience.
2024-05-21,-0.256,Neutral,Sideways trading continues throughout the session.
2024-05-22,-0.148,Neutral,Market participants remain undecided.
2024-05-23,-0.156,Neutral,Sideways trading continues throughout the session.
2024-05-24,0.061,Neutral,Market participants remain undecided.
2024-05-25,0.028,Neutral,Trading sideways with no clear direction.
2024-05-26,-0.348,Negative,Bears dominating as support levels break.
2024-05-27,0.374,Positive,Positive regulatory news sparks a rally.
2024-05-28,-0.047,Neutral,Low volatility day ahead of fed meeting.
2024-05-29,-0.093,Neutral,Trading sideways with no clear direction.
2024-05-30,0.015,Neutral,Market consolidating around key levels.
2024-05-31,-0.363,Negative,Fears of regulatory crackdown loom.
2024-06-01,0.129,Neutral,Market participants remain undecided.
2024-06-02,-0.078,Neutral,Low volatility day ahead of fed meeting.
2024-06-03,0.296,Neutral,Market participants remain undecided.
2024-06-04,0.202,Neutral,Trading sideways with no clear direction.
2024-06-05,0.225,Neutral,Market participants remain undecided.
2024-06-06,-0.079,Neutral,Sideways trading continues throughout the session.
2024-06-07,-0.358,Negative,Fears of regulatory crackdown loom.
2024-06-08,-0.001,Neutral,Market participants remain undecided.
2024-06-09,-0.053,Neutral,Market consolidating around key levels.
2024-06-10,-0.143,Neutral,Market consolidating around key levels.
2024-06-11,-0.318,Negative,Fears of regulatory crackdown loom.
2024-06-12,0.188,Neutral,Market participants remain undecided.
2024-06-13,-0.45,Negative,Major exchange hack sparks panic selling.
2024-06-14,-0.008,Neutral,Market consolidating around key levels.
2024-06-15,0.045,Neutral,Low volatility day ahead of fed meeting.
2024-06-16,0.236,Neutral,Sideways trading continues throughout the session.
2024-06-17,-0.188,Neutral,Low volatility day ahead of fed meeting.
2024-06-18,-0.393,Negative,Investors fleeing risk-on assets.
2024-06-19,-0.173,Neutral,Market consolidating around key levels.
2024-06-20,-0.2,Neutral,Market consolidating around key levels.
2024-06-21,-0.318,Negative,Fears of regulatory crackdown loom.
2024-06-22,-0.104,Neutral,Market participants remain undecided.
2024-06-23,-0.21,Neutral,Market consolidating around key levels.
2024-06-24,-0.584,Negative,Major exchange hack sparks panic selling.
2024-06-25,0.334,Positive,Record high inflows seen in crypto funds.
2024-06-26,-0.108,Neutral,Trading sideways with no clear direction.
2024-06-27,0.329,Positive,Market shows strong resilience.
2024-06-28,-0.312,Negative,Bears dominating as support levels break.
2024-06-29,0.219,Neutral,Low volatility day ahead of fed meeting.
2024-06-30,0.26,Neutral,Low volatility day ahead of fed meeting.
2024-07-01,0.12,Neutral,Market consolidating around key levels.
2024-07-02,-0.009,Neutral,Trading sideways with no clear direction.
2024-07-03,-0.41,Negative,Fears of regulatory crackdown loom.
2024-07-04,-0.869,Negative,Fears of regulatory crackdown loom.
2024-07-05,-0.051,Neutral,Trading sideways with no clear direction.
2024-07-06,0.591,Positive,Institutional adoption continues to grow.
2024-07-07,-0.538,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-07-08,0.239,Neutral,Low volatility day ahead of fed meeting.
2024-07-09,0.525,Positive,Positive regulatory news sparks a rally.
2024-07-10,-0.222,Neutral,Market participants remain undecided.
2024-07-11,-0.277,Neutral,Market participants remain undecided.
2024-07-12,0.254,Neutral,Trading sideways with no clear direction.
2024-07-13,0.311,Positive,Bulls taking control of the market.
2024-07-14,0.554,Positive,Record high inflows seen in crypto funds.
2024-07-15,0.945,Positive,Market shows strong resilience.
2024-07-16,0.107,Neutral,Trading sideways with no clear direction.
2024-07-17,-0.384,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-07-18,-0.19,Neutral,Low volatility day ahead of fed meeting.
2024-07-19,0.79,Positive,Record high inflows seen in crypto funds.
2024-07-20,0.008,Neutral,Trading sideways with no clear direction.
2024-07-21,0.052,Neutral,Low volatility day ahead of fed meeting.
2024-07-22,-0.339,Negative,Investors fleeing risk-on assets.
2024-07-23,-0.359,Negative,Fears of regulatory crackdown loom.
2024-07-24,-0.045,Neutral,Low volatility day ahead of fed meeting.
2024-07-25,0.033,Neutral,Market consolidating around key levels.
2024-07-26,0.357,Positive,Positive regulatory news sparks a rally.
2024-07-27,0.128,Neutral,Trading sideways with no clear direction.
2024-07-28,0.264,Neutral,Trading sideways with no clear direction.
2024-07-29,-0.161,Neutral,Sideways trading continues throughout the session.
2024-07-30,-0.13,Neutral,Market participants remain undecided.
2024-07-31,-0.437,Negative,Bears dominating as support levels break.
2024-08-01,0.212,Neutral,Market participants remain undecided.
2024-08-02,-1.0,Negative,Major exchange hack sparks panic selling.
2024-08-03,-0.108,Neutral,Market consolidating around key levels.
2024-08-04,-0.592,Negative,Investors fleeing risk-on assets.
2024-08-05,-0.936,Negative,Investors fleeing risk-on assets.
2024-08-06,0.639,Positive,Institutional adoption continues to grow.
2024-08-07,-0.05,Neutral,Sideways trading continues throughout the session.
2024-08-08,0.854,Positive,Record high inflows seen in crypto funds.
2024-08-09,-0.111,Neutral,Trading sideways with no clear direction.
2024-08-10,-0.035,Neutral,Sideways trading continues throughout the session.
2024-08-11,-0.614,Negative,Bears dominating as support levels break.
2024-08-12,0.238,Neutral,Low volatility day ahead of fed meeting.
2024-08-13,0.19,Neutral,Market consolidating around key levels.
2024-08-14,-0.327,Negative,Investors fleeing risk-on assets.
2024-08-15,-0.486,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-08-16,0.277,Neutral,Trading sideways with no clear direction.
2024-08-17,0.354,Positive,Bulls taking control of the market.
2024-08-18,-0.323,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-08-19,0.34,Positive,Positive regulatory news sparks a rally.
2024-08-20,-0.131,Neutral,Market participants remain undecided.
2024-08-21,0.731,Positive,Bulls taking control of the market.
2024-08-22,-0.214,Neutral,Sideways trading continues throughout the session.
2024-08-23,0.996,Positive,Institutional adoption continues to grow.
2024-08-24,-0.109,Neutral,Market participants remain undecided.
2024-08-25,0.022,Neutral,Market participants remain undecided.
2024-08-26,-0.384,Negative,Investors fleeing risk-on assets.
2024-08-27,-0.638,Negative,Major exchange hack sparks panic selling.
2024-08-28,-0.007,Neutral,Trading sideways with no clear direction.
2024-08-29,0.16,Neutral,Sideways trading continues throughout the session.
2024-08-30,-0.173,Neutral,Sideways trading continues throughout the session.
2024-08-31,0.084,Neutral,Market consolidating around key levels.
2024-09-01,-0.507,Negative,Investors fleeing risk-on assets.
2024-09-02,0.443,Positive,Bulls taking control of the market.
2024-09-03,-0.285,Neutral,Low volatility day ahead of fed meeting.
2024-09-04,0.313,Positive,Market shows strong resilience.
2024-09-05,-0.522,Negative,Investors fleeing risk-on assets.
2024-09-06,-0.61,Negative,Major exchange hack sparks panic selling.
2024-09-07,0.067,Neutral,Market consolidating around key levels.
2024-09-08,0.207,Neutral,Market participants remain undecided.
2024-09-09,0.698,Positive,Market shows strong resilience.
2024-09-10,0.016,Neutral,Market consolidating around key levels.
2024-09-11,-0.046,Neutral,Market consolidating around key levels.
2024-09-12,0.29,Neutral,Market participants remain undecided.
2024-09-13,0.807,Positive,Positive regulatory news sparks a rally.
2024-09-14,-0.025,Neutral,Trading sideways with no clear direction.
2024-09-15,-0.408,Negative,Major exchange hack sparks panic selling.
2024-09-16,-0.203,Neutral,Market consolidating around key levels.
2024-09-17,0.353,Positive,Positive regulatory news sparks a rally.
2024-09-18,0.343,Positive,Record high inflows seen in crypto funds.
2024-09-19,0.345,Positive,Market shows strong resilience.
2024-09-20,0.028,Neutral,Low volatility day ahead of fed meeting.
2024-09-21,0.142,Neutral,Low volatility day ahead of fed meeting.
2024-09-22,0.06,Neutral,Low volatility day ahead of fed meeting.
2024-09-23,0.092,Neutral,Sideways trading continues throughout the session.
2024-09-24,0.155,Neutral,Market consolidating around key levels.
2024-09-25,-0.254,Neutral,Market consolidating around key levels.
2024-09-26,0.306,Positive,Market shows strong resilience.
2024-09-27,0.216,Neutral,Market consolidating around key levels.
2024-09-28,-0.129,Neutral,Market participants remain undecided.
2024-09-29,0.083,Neutral,Market consolidating around key levels.
2024-09-30,-0.665,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-01,-0.679,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-02,-0.176,Neutral,Market participants remain undecided.
2024-10-03,-0.126,Neutral,Sideways trading continues throughout the session.
2024-10-04,0.19,Neutral,Market participants remain undecided.
2024-10-05,0.078,Neutral,Trading sideways with no clear direction.
2024-10-06,0.022,Neutral,Low volatility day ahead of fed meeting.
2024-10-07,0.015,Neutral,Trading sideways with no clear direction.
2024-10-08,0.168,Neutral,Market consolidating around key levels.
2024-10-09,-0.414,Negative,Bears dominating as support levels break.
2024-10-10,0.09,Neutral,Sideways trading continues throughout the session.
2024-10-11,0.484,Positive,Market shows strong resilience.
2024-10-12,-0.021,Neutral,Market consolidating around key levels.
2024-10-13,0.0,Neutral,Low volatility day ahead of fed meeting.
2024-10-14,0.952,Positive,Institutional adoption continues to grow.
2024-10-15,0.109,Neutral,Market participants remain undecided.
2024-10-16,0.028,Neutral,Sideways trading continues throughout the session.
2024-10-17,0.113,Neutral,Low volatility day ahead of fed meeting.
2024-10-18,0.299,Neutral,Sideways trading continues throughout the session.
2024-10-19,-0.046,Neutral,Trading sideways with no clear direction.
2024-10-20,0.078,Neutral,Trading sideways with no clear direction.
2024-10-21,-0.473,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-22,0.041,Neutral,Market participants remain undecided.
2024-10-23,-0.231,Neutral,Sideways trading continues throughout the session.
2024-10-24,0.453,Positive,Record high inflows seen in crypto funds.
2024-10-25,-0.384,Negative,Major exchange hack sparks panic selling.
2024-10-26,-0.088,Neutral,Market consolidating around key levels.
2024-10-27,0.304,Positive,Bulls taking control of the market.
2024-10-28,0.574,Positive,Bulls taking control of the market.
2024-10-29,0.522,Positive,Positive regulatory news sparks a rally.
2024-10-30,-0.238,Neutral,Market participants remain undecided.
2024-10-31,-0.26,Neutral,Low volatility day ahead of fed meeting.
2024-11-01,-0.109,Neutral,Market participants remain undecided.
2024-11-02,0.114,Neutral,Market consolidating around key levels.
2024-11-03,-0.09,Neutral,Sideways trading continues throughout the session.
2024-11-04,-0.191,Neutral,Market participants remain undecided.
2024-11-05,0.206,Neutral,Low volatility day ahead of fed meeting.
2024-11-06,0.905,Positive,Record high inflows seen in crypto funds.
2024-11-07,0.119,Neutral,Market consolidating around key levels.
2024-11-08,0.154,Neutral,Trading sideways with no clear direction.
2024-11-09,0.135,Neutral,Market participants remain undecided.
2024-11-10,0.588,Positive,Record high inflows seen in crypto funds.
2024-11-11,0.935,Positive,Record high inflows seen in crypto funds.
2024-11-12,-0.077,Neutral,Low volatility day ahead of fed meeting.
2024-11-13,0.595,Positive,Institutional adoption continues to grow.
2024-11-14,-0.566,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-11-15,0.826,Positive,Record high inflows seen in crypto funds.
2024-11-16,0.092,Neutral,Market consolidating around key levels.
2024-11-17,-0.287,Neutral,Market participants remain undecided.
2024-11-18,0.158,Neutral,Trading sideways with no clear direction.
2024-11-19,0.135,Neutral,Sideways trading continues throughout the session.
2024-11-20,0.254,Neutral,Market participants remain undecided.
2024-11-21,0.743,Positive,Institutional adoption continues to grow.
2024-11-22,0.256,Neutral,Trading sideways with no clear direction.
2024-11-23,-0.069,Neutral,Market participants remain undecided.
2024-11-24,-0.053,Neutral,Sideways trading continues throughout the session.
2024-11-25,-0.824,Negative,Fears of regulatory crackdown loom.
2024-11-26,0.025,Neutral,Market participants remain undecided.
2024-11-27,0.48,Positive,Bulls taking control of the market.
2024-11-28,-0.147,Neutral,Sideways trading continues throughout the session.
2024-11-29,0.182,Neutral,Market consolidating around key levels.
2024-11-30,-0.047,Neutral,Sideways trading continues throughout the session.
2024-12-01,-0.018,Neutral,Trading sideways with no clear direction.
2024-12-02,-0.349,Negative,Bears dominating as support levels break.
2024-12-03,0.026,Neutral,Market consolidating around key levels.
2024-12-04,0.326,Positive,Record high inflows seen in crypto funds.
2024-12-05,-0.186,Neutral,Market participants remain undecided.
2024-12-06,0.457,Positive,Institutional adoption continues to grow.
2024-12-07,-0.09,Neutral,Trading sideways with no clear direction.
2024-12-08,0.073,Neutral,Market consolidating around key levels.
2024-12-09,-0.52,Negative,Major exchange hack sparks panic selling.
2024-12-10,-0.191,Neutral,Market participants remain undecided.
2024-12-11,0.77,Positive,Bulls taking control of the market.
2024-12-12,-0.279,Neutral,Market consolidating around key levels.
2024-12-13,0.37,Positive,Record high inflows seen in crypto funds.
2024-12-14,0.143,Neutral,Low volatility day ahead of fed meeting.
2024-12-15,0.411,Positive,Market shows strong resilience.
2024-12-16,0.078,Neutral,Low volatility day ahead of fed meeting.
2024-12-17,0.02,Neutral,Market consolidating around key levels.
2024-12-18,-0.936,Negative,Fears of regulatory crackdown loom.
2024-12-19,-0.379,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-12-20,0.168,Neutral,Market participants remain undecided.
2024-12-21,-0.11,Neutral,Market participants remain undecided.
2024-12-22,-0.378,Negative,Investors fleeing risk-on assets.
2024-12-23,-0.103,Neutral,Market consolidating around key levels.
2024-12-24,0.606,Positive,Market shows strong resilience.
2024-12-25,0.183,Neutral,Market consolidating around key levels.
2024-12-26,-0.578,Negative,Major exchange hack sparks panic selling.
2024-12-27,-0.386,Negative,Fears of regulatory crackdown loom.
2024-12-28,-0.023,Neutral,Trading sideways with no clear direction.
2024-12-29,-0.394,Negative,Fears of regulatory crackdown loom.
2024-12-30,-0.023,Neutral,Market consolidating around key levels.
2024-12-31,0.298,Neutral,Market consolidating around key levels.
2025-01-01,0.209,Neutral,Market consolidating around key levels.
2025-01-02,0.398,Positive,Record high inflows seen in crypto funds.
2025-01-03,0.264,Neutral,Market participants remain undecided.
2025-01-04,0.134,Neutral,Market participants remain undecided.
2025-01-05,0.219,Neutral,Market participants remain undecided.
2025-01-06,0.404,Positive,Record high inflows seen in crypto funds.
2025-01-07,-0.9,Negative,Major exchange hack sparks panic selling.
2025-01-08,-0.343,Negative,Investors fleeing risk-on assets.
2025-01-09,-0.257,Neutral,Trading sideways with no clear direction.
2025-01-10,0.242,Neutral,Market participants remain undecided.
2025-01-11,0.143,Neutral,Trading sideways with no clear direction.
2025-01-12,0.031,Neutral,Trading sideways with no clear direction.
2025-01-13,0.051,Neutral,Market participants remain undecided.
2025-01-14,0.29,Neutral,Trading sideways with no clear direction.
2025-01-15,0.762,Positive,Institutional adoption continues to grow.
2025-01-16,-0.172,Neutral,Sideways trading continues throughout the session.
2025-01-17,0.732,Positive,Market shows strong resilience.
2025-01-18,-0.128,Neutral,Market participants remain undecided.
2025-01-19,-0.367,Negative,Investors fleeing risk-on assets.
2025-01-20,-0.001,Neutral,Market consolidating around key levels.
2025-01-21,0.596,Positive,Market shows strong resilience.
2025-01-22,-0.534,Negative,Major exchange hack sparks panic selling.
2025-01-23,0.093,Neutral,Trading sideways with no clear direction.
2025-01-24,-0.055,Neutral,Low volatility day ahead of fed meeting.
2025-01-25,0.054,Neutral,Market participants remain undecided.
2025-01-26,-0.321,Negative,Fears of regulatory crackdown loom.
2025-01-27,-0.127,Neutral,Sideways trading continues throughout the session.
2025-01-28,-0.093,Neutral,Trading sideways with no clear direction.
2025-01-29,0.255,Neutral,Market consolidating around key levels.
2025-01-30,0.056,Neutral,Market participants remain undecided.
2025-01-31,-0.261,Neutral,Market consolidating around key levels.
2025-02-01,-0.413,Negative,Bears dominating as support levels break.
2025-02-02,-0.253,Neutral,Market consolidating around key levels.
2025-02-03,0.459,Positive,Bulls taking control of the market.
2025-02-04,-0.349,Negative,Major exchange hack sparks panic selling.
2025-02-05,-0.12,Neutral,Market participants remain undecided.
2025-02-06,-0.208,Neutral,Market consolidating around key levels.
2025-02-07,0.046,Neutral,Market consolidating around key levels.
2025-02-08,-0.022,Neutral,Market consolidating around key levels.
2025-02-09,-0.15,Neutral,Market consolidating around key levels.
2025-02-10,0.209,Neutral,Market participants remain undecided.
2025-02-11,-0.089,Neutral,Market participants remain undecided.
2025-02-12,0.16,Neutral,Sideways trading continues throughout the session.
2025-02-13,-0.153,Neutral,Trading sideways with no clear direction.
2025-02-14,-0.046,Neutral,Low volatility day ahead of fed meeting.
2025-02-15,0.183,Neutral,Sideways trading continues throughout the session.
2025-02-16,-0.34,Negative,Major exchange hack sparks panic selling.
2025-02-17,-0.089,Neutral,Market consolidating around key levels.
2025-02-18,-0.174,Neutral,Market participants remain undecided.
2025-02-19,0.007,Neutral,Trading sideways with no clear direction.
2025-02-20,0.271,Neutral,Market consolidating around key levels.
2025-02-21,-0.365,Negative,Bears dominating as support levels break.
2025-02-22,0.144,Neutral,Market participants remain undecided.
2025-02-23,-0.169,Neutral,Sideways trading continues throughout the session.
2025-02-24,-0.901,Negative,Major exchange hack sparks panic selling.
2025-02-25,-0.527,Negative,Investors fleeing risk-on assets.
2025-02-26,-0.679,Negative,Fears of regulatory crackdown loom.
2025-02-27,0.239,Neutral,Market consolidating around key levels.
2025-02-28,-0.234,Neutral,Sideways trading continues throughout the session.
2025-03-01,0.487,Positive,Positive regulatory news sparks a rally.
2025-03-02,1.0,Positive,Bulls taking control of the market.
2025-03-03,-0.955,Negative,Bears dominating as support levels break.
2025-03-04,0.218,Neutral,Market consolidating around key levels.
2025-03-05,0.741,Positive,Institutional adoption continues to grow.
2025-03-06,-0.177,Neutral,Market consolidating around key levels.
2025-03-07,-0.346,Negative,Fears of regulatory crackdown loom.
2025-03-08,0.084,Neutral,Low volatility day ahead of fed meeting.
2025-03-09,-1.0,Negative,Major exchange hack sparks panic selling.
2025-03-10,-0.521,Negative,Investors fleeing risk-on assets.
2025-03-11,0.877,Positive,Positive regulatory news sparks a rally.
2025-03-12,0.32,Positive,Bulls taking control of the market.
2025-03-13,-0.616,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-03-14,0.629,Positive,Market shows strong resilience.
2025-03-15,0.159,Neutral,Market consolidating around key levels.
2025-03-16,-0.293,Neutral,Market consolidating around key levels.
2025-03-17,0.066,Neutral,Sideways trading continues throughout the session.
2025-03-18,-0.294,Neutral,Low volatility day ahead of fed meeting.
2025-03-19,0.682,Positive,Bulls taking control of the market.
2025-03-20,-0.554,Negative,Fears of regulatory crackdown loom.
2025-03-21,-0.059,Neutral,Market consolidating around key levels.
2025-03-22,-0.127,Neutral,Low volatility day ahead of fed meeting.
2025-03-23,0.306,Positive,Institutional adoption continues to grow.
2025-03-24,0.229,Neutral,Sideways trading continues throughout the session.
2025-03-25,-0.035,Neutral,Market participants remain undecided.
2025-03-26,-0.268,Neutral,Market participants remain undecided.
2025-03-27,-0.137,Neutral,Sideways trading continues throughout the session.
2025-03-28,-0.674,Negative,Investors fleeing risk-on assets.
2025-03-29,-0.232,Neutral,Trading sideways with no clear direction.
2025-03-30,-0.214,Neutral,Trading sideways with no clear direction.
2025-03-31,0.097,Neutral,Low volatility day ahead of fed meeting.
2025-04-01,0.376,Positive,Bulls taking control of the market.
2025-04-02,-0.577,Negative,Major exchange hack sparks panic selling.
2025-04-03,-0.059,Neutral,Low volatility day ahead of fed meeting.
2025-04-04,-0.001,Neutral,Market participants remain undecided.
2025-04-05,0.059,Neutral,Trading sideways with no clear direction.
2025-04-06,-1.0,Negative,Major exchange hack sparks panic selling.
2025-04-07,-0.056,Neutral,Market consolidating around key levels.
2025-04-08,-0.464,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-04-09,1.0,Positive,Institutional adoption continues to grow.
2025-04-10,-0.414,Negative,Bears dominating as support levels break.
2025-04-11,0.667,Positive,Market shows strong resilience.
2025-04-12,0.486,Positive,Record high inflows seen in crypto funds.
2025-04-13,-0.4,Negative,Fears of regulatory crackdown loom.
2025-04-14,0.061,Neutral,Sideways trading continues throughout the session.
2025-04-15,-0.13,Neutral,Market participants remain undecided.
2025-04-16,0.106,Neutral,Sideways trading continues throughout the session.
2025-04-17,0.288,Neutral,Trading sideways with no clear direction.
2025-04-18,-0.257,Neutral,Sideways trading continues throughout the session.
2025-04-19,0.09,Neutral,Market participants remain undecided.
2025-04-20,0.198,Neutral,Sideways trading continues throughout the session.
2025-04-21,0.456,Positive,Bulls taking control of the market.
