date,sentiment_score,sentiment_label,simulated_headline
2024-03-06,1.0,Positive,Institutional adoption continues to grow.
2024-03-07,0.001,Neutral,Sideways trading continues throughout the session.
2024-03-08,-0.07,Neutral,Market participants remain undecided.
2024-03-09,0.028,Neutral,Trading sideways with no clear direction.
2024-03-10,-0.176,Neutral,Market participants remain undecided.
2024-03-11,0.581,Positive,Positive regulatory news sparks a rally.
2024-03-12,-0.343,Negative,Major exchange hack sparks panic selling.
2024-03-13,-0.104,Neutral,Sideways trading continues throughout the session.
2024-03-14,-0.647,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-03-15,-0.734,Negative,Bears dominating as support levels break.
2024-03-16,-0.692,Negative,Major exchange hack sparks panic selling.
2024-03-17,0.533,Positive,Bulls taking control of the market.
2024-03-18,-0.701,Negative,Investors fleeing risk-on assets.
2024-03-19,-0.912,Negative,Investors fleeing risk-on assets.
2024-03-20,1.0,Positive,Market shows strong resilience.
2024-03-21,-0.195,Neutral,Market consolidating around key levels.
2024-03-22,-0.76,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-03-23,-0.172,Neutral,Trading sideways with no clear direction.
2024-03-24,0.723,Positive,Bulls taking control of the market.
2024-03-25,0.638,Positive,Positive regulatory news sparks a rally.
2024-03-26,-0.019,Neutral,Trading sideways with no clear direction.
2024-03-27,-0.387,Negative,Investors fleeing risk-on assets.
2024-03-28,0.085,Neutral,Low volatility day ahead of fed meeting.
2024-03-29,-0.167,Neutral,Low volatility day ahead of fed meeting.
2024-03-30,-0.135,Neutral,Low volatility day ahead of fed meeting.
2024-03-31,0.631,Positive,Market shows strong resilience.
2024-04-01,-0.62,Negative,Investors fleeing risk-on assets.
2024-04-02,-0.984,Negative,Bears dominating as support levels break.
2024-04-03,0.341,Positive,Market shows strong resilience.
2024-04-04,0.199,Neutral,Market participants remain undecided.
2024-04-05,-0.024,Neutral,Market consolidating around key levels.
2024-04-06,-0.038,Neutral,Market participants remain undecided.
2024-04-07,0.312,Positive,Market shows strong resilience.
2024-04-08,0.964,Positive,Record high inflows seen in crypto funds.
2024-04-09,-0.586,Negative,Bears dominating as support levels break.
2024-04-10,0.298,Neutral,Sideways trading continues throughout the session.
2024-04-11,-0.305,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-04-12,-1.0,Negative,Major exchange hack sparks panic selling.
2024-04-13,-0.977,Negative,Bears dominating as support levels break.
2024-04-14,0.635,Positive,Bulls taking control of the market.
2024-04-15,-0.067,Neutral,Trading sideways with no clear direction.
2024-04-16,-0.193,Neutral,Market consolidating around key levels.
2024-04-17,-0.554,Negative,Bears dominating as support levels break.
2024-04-18,0.537,Positive,Record high inflows seen in crypto funds.
2024-04-19,0.029,Neutral,Trading sideways with no clear direction.
2024-04-20,0.646,Positive,Record high inflows seen in crypto funds.
2024-04-21,-0.148,Neutral,Low volatility day ahead of fed meeting.
2024-04-22,0.136,Neutral,Market consolidating around key levels.
2024-04-23,0.036,Neutral,Market participants remain undecided.
2024-04-24,-0.407,Negative,Fears of regulatory crackdown loom.
2024-04-25,0.172,Neutral,Sideways trading continues throughout the session.
2024-04-26,0.019,Neutral,Market consolidating around key levels.
2024-04-27,0.744,Positive,Bulls taking control of the market.
2024-04-28,0.082,Neutral,Trading sideways with no clear direction.
2024-04-29,-0.286,Neutral,Low volatility day ahead of fed meeting.
2024-04-30,-0.903,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-05-01,-0.358,Negative,Investors fleeing risk-on assets.
2024-05-02,0.035,Neutral,Trading sideways with no clear direction.
2024-05-03,0.441,Positive,Positive regulatory news sparks a rally.
2024-05-04,0.165,Neutral,Low volatility day ahead of fed meeting.
2024-05-05,0.069,Neutral,Market consolidating around key levels.
2024-05-06,-0.339,Negative,Major exchange hack sparks panic selling.
2024-05-07,-0.283,Neutral,Low volatility day ahead of fed meeting.
2024-05-08,-0.251,Neutral,Market consolidating around key levels.
2024-05-09,0.439,Positive,Institutional adoption continues to grow.
2024-05-10,-0.485,Negative,Bears dominating as support levels break.
2024-05-11,0.133,Neutral,Market consolidating around key levels.
2024-05-12,-0.079,Neutral,Market consolidating around key levels.
2024-05-13,0.164,Neutral,Market participants remain undecided.
2024-05-14,-0.211,Neutral,Market participants remain undecided.
2024-05-15,0.893,Positive,Record high inflows seen in crypto funds.
2024-05-16,-0.507,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-05-17,0.896,Positive,Market shows strong resilience.
2024-05-18,-0.038,Neutral,Trading sideways with no clear direction.
2024-05-19,-0.279,Neutral,Market consolidating around key levels.
2024-05-20,1.0,Positive,Institutional adoption continues to grow.
2024-05-21,0.526,Positive,Market shows strong resilience.
2024-05-22,-0.061,Neutral,Trading sideways with no clear direction.
2024-05-23,0.313,Positive,Market shows strong resilience.
2024-05-24,-0.096,Neutral,Low volatility day ahead of fed meeting.
2024-05-25,0.152,Neutral,Trading sideways with no clear direction.
2024-05-26,0.374,Positive,Record high inflows seen in crypto funds.
2024-05-27,0.307,Positive,Market shows strong resilience.
2024-05-28,-0.345,Negative,Investors fleeing risk-on assets.
2024-05-29,-0.289,Neutral,Trading sideways with no clear direction.
2024-05-30,0.046,Neutral,Sideways trading continues throughout the session.
2024-05-31,-0.007,Neutral,Market participants remain undecided.
2024-06-01,0.206,Neutral,Market consolidating around key levels.
2024-06-02,-0.17,Neutral,Market consolidating around key levels.
2024-06-03,0.034,Neutral,Trading sideways with no clear direction.
2024-06-04,0.231,Neutral,Sideways trading continues throughout the session.
2024-06-05,0.313,Positive,Bulls taking control of the market.
2024-06-06,-0.194,Neutral,Trading sideways with no clear direction.
2024-06-07,-0.48,Negative,Investors fleeing risk-on assets.
2024-06-08,-0.131,Neutral,Low volatility day ahead of fed meeting.
2024-06-09,-0.021,Neutral,Sideways trading continues throughout the session.
2024-06-10,-0.131,Neutral,Sideways trading continues throughout the session.
2024-06-11,-0.674,Negative,Bears dominating as support levels break.
2024-06-12,0.254,Neutral,Sideways trading continues throughout the session.
2024-06-13,-0.533,Negative,Fears of regulatory crackdown loom.
2024-06-14,0.143,Neutral,Trading sideways with no clear direction.
2024-06-15,0.344,Positive,Record high inflows seen in crypto funds.
2024-06-16,0.194,Neutral,Trading sideways with no clear direction.
2024-06-17,-0.518,Negative,Investors fleeing risk-on assets.
2024-06-18,-0.134,Neutral,Low volatility day ahead of fed meeting.
2024-06-19,0.522,Positive,Positive regulatory news sparks a rally.
2024-06-20,-0.032,Neutral,Market participants remain undecided.
2024-06-21,0.104,Neutral,Market consolidating around key levels.
2024-06-22,-0.136,Neutral,Sideways trading continues throughout the session.
2024-06-23,-0.139,Neutral,Trading sideways with no clear direction.
2024-06-24,-0.358,Negative,Investors fleeing risk-on assets.
2024-06-25,0.127,Neutral,Market consolidating around key levels.
2024-06-26,-0.158,Neutral,Market participants remain undecided.
2024-06-27,0.319,Positive,Institutional adoption continues to grow.
2024-06-28,-0.182,Neutral,Low volatility day ahead of fed meeting.
2024-06-29,0.118,Neutral,Trading sideways with no clear direction.
2024-06-30,0.161,Neutral,Market consolidating around key levels.
2024-07-01,-0.088,Neutral,Market consolidating around key levels.
2024-07-02,0.063,Neutral,Sideways trading continues throughout the session.
2024-07-03,-0.666,Negative,Fears of regulatory crackdown loom.
2024-07-04,-1.0,Negative,Fears of regulatory crackdown loom.
2024-07-05,-0.54,Negative,Major exchange hack sparks panic selling.
2024-07-06,0.472,Positive,Institutional adoption continues to grow.
2024-07-07,-0.863,Negative,Investors fleeing risk-on assets.
2024-07-08,0.516,Positive,Positive regulatory news sparks a rally.
2024-07-09,0.212,Neutral,Low volatility day ahead of fed meeting.
2024-07-10,0.328,Positive,Institutional adoption continues to grow.
2024-07-11,0.133,Neutral,Sideways trading continues throughout the session.
2024-07-12,0.164,Neutral,Low volatility day ahead of fed meeting.
2024-07-13,0.285,Neutral,Trading sideways with no clear direction.
2024-07-14,0.361,Positive,Positive regulatory news sparks a rally.
2024-07-15,1.0,Positive,Institutional adoption continues to grow.
2024-07-16,-0.009,Neutral,Market participants remain undecided.
2024-07-17,-0.198,Neutral,Market participants remain undecided.
2024-07-18,0.324,Positive,Bulls taking control of the market.
2024-07-19,0.176,Neutral,Sideways trading continues throughout the session.
2024-07-20,-0.07,Neutral,Market consolidating around key levels.
2024-07-21,-0.0,Neutral,Sideways trading continues throughout the session.
2024-07-22,-0.223,Neutral,Trading sideways with no clear direction.
2024-07-23,0.299,Neutral,Sideways trading continues throughout the session.
2024-07-24,-0.619,Negative,Major exchange hack sparks panic selling.
2024-07-25,-0.552,Negative,Fears of regulatory crackdown loom.
2024-07-26,0.609,Positive,Institutional adoption continues to grow.
2024-07-27,-0.08,Neutral,Trading sideways with no clear direction.
2024-07-28,0.149,Neutral,Low volatility day ahead of fed meeting.
2024-07-29,0.103,Neutral,Market participants remain undecided.
2024-07-30,-0.363,Negative,Bears dominating as support levels break.
2024-07-31,-0.315,Negative,Major exchange hack sparks panic selling.
2024-08-01,-0.231,Neutral,Market participants remain undecided.
2024-08-02,-1.0,Negative,Investors fleeing risk-on assets.
2024-08-03,-0.254,Neutral,Market participants remain undecided.
2024-08-04,-1.0,Negative,Major exchange hack sparks panic selling.
2024-08-05,-0.821,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-08-06,0.295,Neutral,Trading sideways with no clear direction.
2024-08-07,-0.878,Negative,Fears of regulatory crackdown loom.
2024-08-08,0.998,Positive,Positive regulatory news sparks a rally.
2024-08-09,-0.47,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-08-10,-0.064,Neutral,Sideways trading continues throughout the session.
2024-08-11,-0.307,Negative,Bears dominating as support levels break.
2024-08-12,0.929,Positive,Record high inflows seen in crypto funds.
2024-08-13,0.067,Neutral,Market consolidating around key levels.
2024-08-14,-0.072,Neutral,Market consolidating around key levels.
2024-08-15,-0.37,Negative,Major exchange hack sparks panic selling.
2024-08-16,0.161,Neutral,Market consolidating around key levels.
2024-08-17,-0.071,Neutral,Low volatility day ahead of fed meeting.
2024-08-18,0.149,Neutral,Market participants remain undecided.
2024-08-19,-0.036,Neutral,Low volatility day ahead of fed meeting.
2024-08-20,-0.379,Negative,Bears dominating as support levels break.
2024-08-21,0.154,Neutral,Market consolidating around key levels.
2024-08-22,-0.002,Neutral,Sideways trading continues throughout the session.
2024-08-23,0.7,Positive,Bulls taking control of the market.
2024-08-24,-0.043,Neutral,Sideways trading continues throughout the session.
2024-08-25,-0.211,Neutral,Market consolidating around key levels.
2024-08-26,-0.197,Neutral,Trading sideways with no clear direction.
2024-08-27,-1.0,Negative,Major exchange hack sparks panic selling.
2024-08-28,0.384,Positive,Market shows strong resilience.
2024-08-29,-0.094,Neutral,Market participants remain undecided.
2024-08-30,0.077,Neutral,Trading sideways with no clear direction.
2024-08-31,-0.149,Neutral,Sideways trading continues throughout the session.
2024-09-01,-0.566,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-09-02,0.509,Positive,Positive regulatory news sparks a rally.
2024-09-03,-0.729,Negative,Fears of regulatory crackdown loom.
2024-09-04,0.286,Neutral,Sideways trading continues throughout the session.
2024-09-05,-0.38,Negative,Bears dominating as support levels break.
2024-09-06,-1.0,Negative,Bears dominating as support levels break.
2024-09-07,0.151,Neutral,Market participants remain undecided.
2024-09-08,0.004,Neutral,Sideways trading continues throughout the session.
2024-09-09,0.333,Positive,Market shows strong resilience.
2024-09-10,0.165,Neutral,Low volatility day ahead of fed meeting.
2024-09-11,-0.238,Neutral,Low volatility day ahead of fed meeting.
2024-09-12,0.213,Neutral,Low volatility day ahead of fed meeting.
2024-09-13,0.293,Neutral,Trading sideways with no clear direction.
2024-09-14,-0.14,Neutral,Low volatility day ahead of fed meeting.
2024-09-15,-0.703,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-09-16,-0.282,Neutral,Sideways trading continues throughout the session.
2024-09-17,0.398,Positive,Market shows strong resilience.
2024-09-18,0.281,Neutral,Market participants remain undecided.
2024-09-19,0.427,Positive,Bulls taking control of the market.
2024-09-20,0.499,Positive,Institutional adoption continues to grow.
2024-09-21,0.122,Neutral,Sideways trading continues throughout the session.
2024-09-22,-0.248,Neutral,Trading sideways with no clear direction.
2024-09-23,0.211,Neutral,Sideways trading continues throughout the session.
2024-09-24,0.099,Neutral,Trading sideways with no clear direction.
2024-09-25,-0.441,Negative,Major exchange hack sparks panic selling.
2024-09-26,0.165,Neutral,Low volatility day ahead of fed meeting.
2024-09-27,0.248,Neutral,Sideways trading continues throughout the session.
2024-09-28,-0.169,Neutral,Low volatility day ahead of fed meeting.
2024-09-29,-0.182,Neutral,Low volatility day ahead of fed meeting.
2024-09-30,-0.317,Negative,Fears of regulatory crackdown loom.
2024-10-01,-0.917,Negative,Major exchange hack sparks panic selling.
2024-10-02,-0.575,Negative,Fears of regulatory crackdown loom.
2024-10-03,0.013,Neutral,Trading sideways with no clear direction.
2024-10-04,0.351,Positive,Record high inflows seen in crypto funds.
2024-10-05,-0.179,Neutral,Trading sideways with no clear direction.
2024-10-06,0.338,Positive,Record high inflows seen in crypto funds.
2024-10-07,-0.169,Neutral,Low volatility day ahead of fed meeting.
2024-10-08,0.273,Neutral,Low volatility day ahead of fed meeting.
2024-10-09,-0.413,Negative,Fears of regulatory crackdown loom.
2024-10-10,0.183,Neutral,Market participants remain undecided.
2024-10-11,0.533,Positive,Record high inflows seen in crypto funds.
2024-10-12,0.258,Neutral,Sideways trading continues throughout the session.
2024-10-13,-0.2,Neutral,Market consolidating around key levels.
2024-10-14,0.908,Positive,Bulls taking control of the market.
2024-10-15,-0.321,Negative,Major exchange hack sparks panic selling.
2024-10-16,0.081,Neutral,Market consolidating around key levels.
2024-10-17,-0.081,Neutral,Market participants remain undecided.
2024-10-18,0.024,Neutral,Market participants remain undecided.
2024-10-19,-0.092,Neutral,Market consolidating around key levels.
2024-10-20,0.539,Positive,Institutional adoption continues to grow.
2024-10-21,-0.471,Negative,Major exchange hack sparks panic selling.
2024-10-22,-0.446,Negative,Bears dominating as support levels break.
2024-10-23,-0.64,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-10-24,0.263,Neutral,Market consolidating around key levels.
2024-10-25,-0.699,Negative,Bears dominating as support levels break.
2024-10-26,0.394,Positive,Record high inflows seen in crypto funds.
2024-10-27,0.031,Neutral,Low volatility day ahead of fed meeting.
2024-10-28,0.425,Positive,Market shows strong resilience.
2024-10-29,0.345,Positive,Record high inflows seen in crypto funds.
2024-10-30,0.153,Neutral,Sideways trading continues throughout the session.
2024-10-31,-0.735,Negative,Major exchange hack sparks panic selling.
2024-11-01,-0.142,Neutral,Trading sideways with no clear direction.
2024-11-02,-0.247,Neutral,Sideways trading continues throughout the session.
2024-11-03,-0.299,Neutral,Trading sideways with no clear direction.
2024-11-04,-0.354,Negative,Bears dominating as support levels break.
2024-11-05,0.336,Positive,Market shows strong resilience.
2024-11-06,0.822,Positive,Market shows strong resilience.
2024-11-07,0.915,Positive,Positive regulatory news sparks a rally.
2024-11-08,0.306,Positive,Market shows strong resilience.
2024-11-09,0.672,Positive,Positive regulatory news sparks a rally.
2024-11-10,0.182,Neutral,Market consolidating around key levels.
2024-11-11,0.725,Positive,Positive regulatory news sparks a rally.
2024-11-12,-0.625,Negative,Major exchange hack sparks panic selling.
2024-11-13,-0.328,Negative,Investors fleeing risk-on assets.
2024-11-14,-0.753,Negative,Investors fleeing risk-on assets.
2024-11-15,0.241,Neutral,Market consolidating around key levels.
2024-11-16,0.016,Neutral,Sideways trading continues throughout the session.
2024-11-17,-0.265,Neutral,Sideways trading continues throughout the session.
2024-11-18,0.626,Positive,Bulls taking control of the market.
2024-11-19,-0.472,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-11-20,-0.07,Neutral,Market participants remain undecided.
2024-11-21,1.0,Positive,Record high inflows seen in crypto funds.
2024-11-22,-0.284,Neutral,Low volatility day ahead of fed meeting.
2024-11-23,0.122,Neutral,Market consolidating around key levels.
2024-11-24,-0.046,Neutral,Sideways trading continues throughout the session.
2024-11-25,0.319,Positive,Record high inflows seen in crypto funds.
2024-11-26,-0.572,Negative,Major exchange hack sparks panic selling.
2024-11-27,0.844,Positive,Institutional adoption continues to grow.
2024-11-28,-0.291,Neutral,Trading sideways with no clear direction.
2024-11-29,-0.021,Neutral,Market participants remain undecided.
2024-11-30,0.579,Positive,Positive regulatory news sparks a rally.
2024-12-01,-0.184,Neutral,Market consolidating around key levels.
2024-12-02,-0.454,Negative,Major exchange hack sparks panic selling.
2024-12-03,-0.103,Neutral,Market participants remain undecided.
2024-12-04,1.0,Positive,Institutional adoption continues to grow.
2024-12-05,-0.248,Neutral,Market participants remain undecided.
2024-12-06,0.86,Positive,Institutional adoption continues to grow.
2024-12-07,-0.154,Neutral,Sideways trading continues throughout the session.
2024-12-08,0.048,Neutral,Sideways trading continues throughout the session.
2024-12-09,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-12-10,-0.446,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-12-11,0.775,Positive,Positive regulatory news sparks a rally.
2024-12-12,0.233,Neutral,Market consolidating around key levels.
2024-12-13,0.24,Neutral,Market participants remain undecided.
2024-12-14,-0.037,Neutral,Low volatility day ahead of fed meeting.
2024-12-15,0.494,Positive,Positive regulatory news sparks a rally.
2024-12-16,0.279,Neutral,Sideways trading continues throughout the session.
2024-12-17,-0.226,Neutral,Market participants remain undecided.
2024-12-18,-0.977,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-12-19,-0.859,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-12-20,0.401,Positive,Bulls taking control of the market.
2024-12-21,-0.681,Negative,Bears dominating as support levels break.
2024-12-22,-0.197,Neutral,Market consolidating around key levels.
2024-12-23,0.46,Positive,Bulls taking control of the market.
2024-12-24,0.428,Positive,Market shows strong resilience.
2024-12-25,0.195,Neutral,Low volatility day ahead of fed meeting.
2024-12-26,-0.709,Negative,Bears dominating as support levels break.
2024-12-27,0.121,Neutral,Market consolidating around key levels.
2024-12-28,0.5,Positive,Institutional adoption continues to grow.
2024-12-29,-0.163,Neutral,Market consolidating around key levels.
2024-12-30,0.035,Neutral,Market participants remain undecided.
2024-12-31,-0.042,Neutral,Low volatility day ahead of fed meeting.
2025-01-01,0.162,Neutral,Market consolidating around key levels.
2025-01-02,0.5,Positive,Record high inflows seen in crypto funds.
2025-01-03,0.741,Positive,Bulls taking control of the market.
2025-01-04,0.077,Neutral,Market consolidating around key levels.
2025-01-05,-0.074,Neutral,Trading sideways with no clear direction.
2025-01-06,0.309,Positive,Institutional adoption continues to grow.
2025-01-07,-0.883,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-01-08,-0.04,Neutral,Market consolidating around key levels.
2025-01-09,-0.301,Negative,Investors fleeing risk-on assets.
2025-01-10,0.181,Neutral,Sideways trading continues throughout the session.
2025-01-11,0.251,Neutral,Trading sideways with no clear direction.
2025-01-12,0.055,Neutral,Sideways trading continues throughout the session.
2025-01-13,-0.474,Negative,Fears of regulatory crackdown loom.
2025-01-14,0.298,Neutral,Trading sideways with no clear direction.
2025-01-15,0.865,Positive,Positive regulatory news sparks a rally.
2025-01-16,-0.547,Negative,Investors fleeing risk-on assets.
2025-01-17,0.578,Positive,Institutional adoption continues to grow.
2025-01-18,-0.626,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-01-19,-0.614,Negative,Bears dominating as support levels break.
2025-01-20,0.375,Positive,Market shows strong resilience.
2025-01-21,0.365,Positive,Market shows strong resilience.
2025-01-22,-0.505,Negative,Fears of regulatory crackdown loom.
2025-01-23,0.255,Neutral,Trading sideways with no clear direction.
2025-01-24,0.043,Neutral,Low volatility day ahead of fed meeting.
2025-01-25,0.064,Neutral,Trading sideways with no clear direction.
2025-01-26,-0.348,Negative,Bears dominating as support levels break.
2025-01-27,-0.276,Neutral,Sideways trading continues throughout the session.
2025-01-28,-0.555,Negative,Fears of regulatory crackdown loom.
2025-01-29,0.153,Neutral,Low volatility day ahead of fed meeting.
2025-01-30,0.821,Positive,Positive regulatory news sparks a rally.
2025-01-31,0.433,Positive,Market shows strong resilience.
2025-02-01,-0.939,Negative,Major exchange hack sparks panic selling.
2025-02-02,-0.811,Negative,Fears of regulatory crackdown loom.
2025-02-03,0.17,Neutral,Market participants remain undecided.
2025-02-04,-0.747,Negative,Bears dominating as support levels break.
2025-02-05,0.327,Positive,Market shows strong resilience.
2025-02-06,-0.563,Negative,Bears dominating as support levels break.
2025-02-07,-0.52,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-02-08,0.157,Neutral,Low volatility day ahead of fed meeting.
2025-02-09,-0.217,Neutral,Sideways trading continues throughout the session.
2025-02-10,0.289,Neutral,Trading sideways with no clear direction.
2025-02-11,-0.144,Neutral,Market participants remain undecided.
2025-02-12,0.898,Positive,Bulls taking control of the market.
2025-02-13,-0.424,Negative,Major exchange hack sparks panic selling.
2025-02-14,0.177,Neutral,Market consolidating around key levels.
2025-02-15,0.008,Neutral,Market consolidating around key levels.
2025-02-16,-0.129,Neutral,Low volatility day ahead of fed meeting.
2025-02-17,0.531,Positive,Institutional adoption continues to grow.
2025-02-18,-0.398,Negative,Fears of regulatory crackdown loom.
2025-02-19,0.106,Neutral,Sideways trading continues throughout the session.
2025-02-20,0.209,Neutral,Sideways trading continues throughout the session.
2025-02-21,-0.574,Negative,Major exchange hack sparks panic selling.
2025-02-22,0.728,Positive,Positive regulatory news sparks a rally.
2025-02-23,0.479,Positive,Record high inflows seen in crypto funds.
2025-02-24,-1.0,Negative,Bears dominating as support levels break.
2025-02-25,-0.067,Neutral,Sideways trading continues throughout the session.
2025-02-26,-0.962,Negative,Major exchange hack sparks panic selling.
2025-02-27,-0.19,Neutral,Market consolidating around key levels.
2025-02-28,-0.434,Negative,Major exchange hack sparks panic selling.
2025-03-01,-0.156,Neutral,Market participants remain undecided.
2025-03-02,0.968,Positive,Record high inflows seen in crypto funds.
2025-03-03,-0.877,Negative,Investors fleeing risk-on assets.
2025-03-04,0.043,Neutral,Low volatility day ahead of fed meeting.
2025-03-05,0.457,Positive,Record high inflows seen in crypto funds.
2025-03-06,-0.235,Neutral,Trading sideways with no clear direction.
2025-03-07,-0.574,Negative,Investors fleeing risk-on assets.
2025-03-08,0.338,Positive,Record high inflows seen in crypto funds.
2025-03-09,-0.926,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-03-10,-1.0,Negative,Major exchange hack sparks panic selling.
2025-03-11,0.576,Positive,Market shows strong resilience.
2025-03-12,0.042,Neutral,Trading sideways with no clear direction.
2025-03-13,-0.407,Negative,Bears dominating as support levels break.
2025-03-14,0.42,Positive,Institutional adoption continues to grow.
2025-03-15,0.178,Neutral,Trading sideways with no clear direction.
2025-03-16,-0.492,Negative,Major exchange hack sparks panic selling.
2025-03-17,0.153,Neutral,Low volatility day ahead of fed meeting.
2025-03-18,0.075,Neutral,Market participants remain undecided.
2025-03-19,1.0,Positive,Bulls taking control of the market.
2025-03-20,-0.698,Negative,Investors fleeing risk-on assets.
2025-03-21,-0.078,Neutral,Market participants remain undecided.
2025-03-22,0.106,Neutral,Low volatility day ahead of fed meeting.
2025-03-23,0.215,Neutral,Market participants remain undecided.
2025-03-24,0.523,Positive,Bulls taking control of the market.
2025-03-25,-0.259,Neutral,Sideways trading continues throughout the session.
2025-03-26,-0.272,Neutral,Trading sideways with no clear direction.
2025-03-27,0.002,Neutral,Sideways trading continues throughout the session.
2025-03-28,-0.824,Negative,Bears dominating as support levels break.
2025-03-29,-0.462,Negative,Bears dominating as support levels break.
2025-03-30,-0.097,Neutral,Market participants remain undecided.
2025-03-31,-0.034,Neutral,Low volatility day ahead of fed meeting.
2025-04-01,0.646,Positive,Record high inflows seen in crypto funds.
2025-04-02,-0.797,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-04-03,0.209,Neutral,Market participants remain undecided.
2025-04-04,-0.038,Neutral,Market consolidating around key levels.
2025-04-05,-0.131,Neutral,Trading sideways with no clear direction.
2025-04-06,-1.0,Negative,Fears of regulatory crackdown loom.
2025-04-07,-0.222,Neutral,Low volatility day ahead of fed meeting.
2025-04-08,-0.768,Negative,Fears of regulatory crackdown loom.
2025-04-09,1.0,Positive,Bulls taking control of the market.
2025-04-10,-1.0,Negative,Investors fleeing risk-on assets.
2025-04-11,0.351,Positive,Market shows strong resilience.
2025-04-12,0.762,Positive,Institutional adoption continues to grow.
2025-04-13,-0.605,Negative,Major exchange hack sparks panic selling.
2025-04-14,0.139,Neutral,Trading sideways with no clear direction.
2025-04-15,-0.489,Negative,Major exchange hack sparks panic selling.
2025-04-16,-0.15,Neutral,Market participants remain undecided.
2025-04-17,0.026,Neutral,Sideways trading continues throughout the session.
2025-04-18,-0.02,Neutral,Trading sideways with no clear direction.
2025-04-19,0.236,Neutral,Trading sideways with no clear direction.
2025-04-20,-0.279,Neutral,Low volatility day ahead of fed meeting.
2025-04-21,-0.006,Neutral,Low volatility day ahead of fed meeting.
2025-04-22,0.889,Positive,Market shows strong resilience.
2025-04-23,0.284,Neutral,Market consolidating around key levels.
2025-04-24,-0.193,Neutral,Market consolidating around key levels.
2025-04-25,0.295,Neutral,Low volatility day ahead of fed meeting.
2025-04-26,0.194,Neutral,Sideways trading continues throughout the session.
2025-04-27,-0.195,Neutral,Market consolidating around key levels.
2025-04-28,0.214,Neutral,Low volatility day ahead of fed meeting.
2025-04-29,-0.012,Neutral,Low volatility day ahead of fed meeting.
2025-04-30,-0.206,Neutral,Trading sideways with no clear direction.
2025-05-01,0.413,Positive,Record high inflows seen in crypto funds.
2025-05-02,-0.143,Neutral,Trading sideways with no clear direction.
2025-05-03,0.069,Neutral,Sideways trading continues throughout the session.
2025-05-04,-0.041,Neutral,Sideways trading continues throughout the session.
2025-05-05,0.269,Neutral,Market consolidating around key levels.
2025-05-06,-0.004,Neutral,Low volatility day ahead of fed meeting.
2025-05-07,-0.193,Neutral,Market consolidating around key levels.
2025-05-08,1.0,Positive,Bulls taking control of the market.
2025-05-09,0.926,Positive,Market shows strong resilience.
2025-05-10,1.0,Positive,Positive regulatory news sparks a rally.
2025-05-11,-0.224,Neutral,Trading sideways with no clear direction.
2025-05-12,-0.224,Neutral,Sideways trading continues throughout the session.
2025-05-13,0.801,Positive,Record high inflows seen in crypto funds.
2025-05-14,-0.312,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-05-15,-0.184,Neutral,Market participants remain undecided.
2025-05-16,0.068,Neutral,Market consolidating around key levels.
2025-05-17,-0.175,Neutral,Low volatility day ahead of fed meeting.
2025-05-18,-0.032,Neutral,Low volatility day ahead of fed meeting.
2025-05-19,0.277,Neutral,Market consolidating around key levels.
2025-05-20,0.139,Neutral,Market consolidating around key levels.
2025-05-21,0.097,Neutral,Market consolidating around key levels.
2025-05-22,0.707,Positive,Institutional adoption continues to grow.
2025-05-23,-0.976,Negative,Fears of regulatory crackdown loom.
2025-05-24,0.157,Neutral,Trading sideways with no clear direction.
2025-05-25,-0.04,Neutral,Market participants remain undecided.
2025-05-26,-0.067,Neutral,Market consolidating around key levels.
2025-05-27,0.49,Positive,Market shows strong resilience.
2025-05-28,0.087,Neutral,Market participants remain undecided.
2025-05-29,-0.443,Negative,Bears dominating as support levels break.
2025-05-30,-0.4,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-05-31,0.171,Neutral,Trading sideways with no clear direction.
2025-06-01,0.163,Neutral,Market consolidating around key levels.
2025-06-02,0.331,Positive,Record high inflows seen in crypto funds.
2025-06-03,-0.09,Neutral,Market participants remain undecided.
2025-06-04,0.233,Neutral,Sideways trading continues throughout the session.
2025-06-05,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-06-06,0.253,Neutral,Market consolidating around key levels.
