date,sentiment_score,sentiment_label,simulated_headline
2023-03-30,-0.196,Neutral,Market consolidating around key levels.
2023-03-31,0.426,Positive,Positive regulatory news sparks a rally.
2023-04-01,1.0,Positive,Positive regulatory news sparks a rally.
2023-04-02,-0.554,Negative,Bears dominating as support levels break.
2023-04-03,1.0,Positive,Record high inflows seen in crypto funds.
2023-04-04,-0.139,Neutral,Trading sideways with no clear direction.
2023-04-05,-0.2,Neutral,Market consolidating around key levels.
2023-04-06,-1.0,Negative,Investors fleeing risk-on assets.
2023-04-07,-0.705,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-04-08,-0.332,Negative,Investors fleeing risk-on assets.
2023-04-09,0.244,Neutral,Sideways trading continues throughout the session.
2023-04-10,0.455,Positive,Market shows strong resilience.
2023-04-11,0.008,Neutral,Trading sideways with no clear direction.
2023-04-12,-0.288,Neutral,Trading sideways with no clear direction.
2023-04-13,0.706,Positive,Bulls taking control of the market.
2023-04-14,0.37,Positive,Bulls taking control of the market.
2023-04-15,-0.041,Neutral,Market consolidating around key levels.
2023-04-16,0.456,Positive,Market shows strong resilience.
2023-04-17,0.329,Positive,Market shows strong resilience.
2023-04-18,0.571,Positive,Bulls taking control of the market.
2023-04-19,-1.0,Negative,Major exchange hack sparks panic selling.
2023-04-20,-0.835,Negative,Fears of regulatory crackdown loom.
2023-04-21,-0.815,Negative,Bears dominating as support levels break.
2023-04-22,0.328,Positive,Bulls taking control of the market.
2023-04-23,-0.314,Negative,Investors fleeing risk-on assets.
2023-04-24,0.052,Neutral,Market participants remain undecided.
2023-04-25,0.145,Neutral,Trading sideways with no clear direction.
2023-04-26,-0.361,Negative,Bears dominating as support levels break.
2023-04-27,0.31,Positive,Record high inflows seen in crypto funds.
2023-04-28,-0.104,Neutral,Market consolidating around key levels.
2023-04-29,0.333,Positive,Record high inflows seen in crypto funds.
2023-04-30,-0.245,Neutral,Low volatility day ahead of fed meeting.
2023-05-01,-0.104,Neutral,Market participants remain undecided.
2023-05-02,0.167,Neutral,Market participants remain undecided.
2023-05-03,0.18,Neutral,Market consolidating around key levels.
2023-05-04,-0.121,Neutral,Trading sideways with no clear direction.
2023-05-05,0.219,Neutral,Sideways trading continues throughout the session.
2023-05-06,-0.628,Negative,Bears dominating as support levels break.
2023-05-07,0.048,Neutral,Sideways trading continues throughout the session.
2023-05-08,-0.91,Negative,Investors fleeing risk-on assets.
2023-05-09,0.012,Neutral,Market consolidating around key levels.
2023-05-10,0.193,Neutral,Market participants remain undecided.
2023-05-11,-0.096,Neutral,Low volatility day ahead of fed meeting.
2023-05-12,0.096,Neutral,Low volatility day ahead of fed meeting.
2023-05-13,0.005,Neutral,Low volatility day ahead of fed meeting.
2023-05-14,0.122,Neutral,Low volatility day ahead of fed meeting.
2023-05-15,0.085,Neutral,Market participants remain undecided.
2023-05-16,0.363,Positive,Positive regulatory news sparks a rally.
2023-05-17,0.435,Positive,Record high inflows seen in crypto funds.
2023-05-18,-0.316,Negative,Investors fleeing risk-on assets.
2023-05-19,-0.102,Neutral,Market consolidating around key levels.
2023-05-20,0.022,Neutral,Trading sideways with no clear direction.
2023-05-21,-0.247,Neutral,Market participants remain undecided.
2023-05-22,0.294,Neutral,Market participants remain undecided.
2023-05-23,-0.164,Neutral,Market participants remain undecided.
2023-05-24,-0.372,Negative,Major exchange hack sparks panic selling.
2023-05-25,-0.146,Neutral,Trading sideways with no clear direction.
2023-05-26,0.215,Neutral,Sideways trading continues throughout the session.
2023-05-27,0.382,Positive,Market shows strong resilience.
2023-05-28,0.261,Neutral,Trading sideways with no clear direction.
2023-05-29,-0.241,Neutral,Low volatility day ahead of fed meeting.
2023-05-30,-0.22,Neutral,Market participants remain undecided.
2023-05-31,-0.012,Neutral,Market consolidating around key levels.
2023-06-01,-0.07,Neutral,Sideways trading continues throughout the session.
2023-06-02,0.293,Neutral,Trading sideways with no clear direction.
2023-06-03,0.196,Neutral,Market participants remain undecided.
2023-06-04,0.071,Neutral,Market consolidating around key levels.
2023-06-05,-0.824,Negative,Investors fleeing risk-on assets.
2023-06-06,0.827,Positive,Positive regulatory news sparks a rally.
2023-06-07,-0.702,Negative,Major exchange hack sparks panic selling.
2023-06-08,0.351,Positive,Market shows strong resilience.
2023-06-09,0.424,Positive,Bulls taking control of the market.
2023-06-10,-0.849,Negative,Fears of regulatory crackdown loom.
2023-06-11,-0.201,Neutral,Sideways trading continues throughout the session.
2023-06-12,-0.123,Neutral,Market consolidating around key levels.
2023-06-13,0.137,Neutral,Low volatility day ahead of fed meeting.
2023-06-14,-0.338,Negative,Fears of regulatory crackdown loom.
2023-06-15,0.165,Neutral,Low volatility day ahead of fed meeting.
2023-06-16,0.088,Neutral,Low volatility day ahead of fed meeting.
2023-06-17,-0.075,Neutral,Low volatility day ahead of fed meeting.
2023-06-18,0.046,Neutral,Market participants remain undecided.
2023-06-19,0.183,Neutral,Sideways trading continues throughout the session.
2023-06-20,0.179,Neutral,Market consolidating around key levels.
2023-06-21,0.398,Positive,Market shows strong resilience.
2023-06-22,-0.182,Neutral,Market consolidating around key levels.
2023-06-23,0.528,Positive,Bulls taking control of the market.
2023-06-24,-0.158,Neutral,Market participants remain undecided.
2023-06-25,0.006,Neutral,Market consolidating around key levels.
2023-06-26,-0.285,Neutral,Trading sideways with no clear direction.
2023-06-27,0.346,Positive,Market shows strong resilience.
2023-06-28,-0.652,Negative,Major exchange hack sparks panic selling.
2023-06-29,0.28,Neutral,Market participants remain undecided.
2023-06-30,0.63,Positive,Bulls taking control of the market.
2023-07-01,0.586,Positive,Positive regulatory news sparks a rally.
2023-07-02,-0.087,Neutral,Trading sideways with no clear direction.
2023-07-03,-0.038,Neutral,Market participants remain undecided.
2023-07-04,0.131,Neutral,Market participants remain undecided.
2023-07-05,-0.584,Negative,Major exchange hack sparks panic selling.
2023-07-06,-0.491,Negative,Bears dominating as support levels break.
2023-07-07,0.107,Neutral,Sideways trading continues throughout the session.
2023-07-08,0.261,Neutral,Sideways trading continues throughout the session.
2023-07-09,-0.11,Neutral,Market consolidating around key levels.
2023-07-10,-0.151,Neutral,Low volatility day ahead of fed meeting.
2023-07-11,0.183,Neutral,Trading sideways with no clear direction.
2023-07-12,0.118,Neutral,Market consolidating around key levels.
2023-07-13,1.0,Positive,Record high inflows seen in crypto funds.
2023-07-14,-0.392,Negative,Major exchange hack sparks panic selling.
2023-07-15,0.608,Positive,Positive regulatory news sparks a rally.
2023-07-16,-0.41,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-07-17,-0.122,Neutral,Sideways trading continues throughout the session.
2023-07-18,-0.332,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-07-19,0.344,Positive,Market shows strong resilience.
2023-07-20,-0.006,Neutral,Market consolidating around key levels.
2023-07-21,0.399,Positive,Positive regulatory news sparks a rally.
2023-07-22,-0.459,Negative,Bears dominating as support levels break.
2023-07-23,0.315,Positive,Positive regulatory news sparks a rally.
2023-07-24,0.525,Positive,Record high inflows seen in crypto funds.
2023-07-25,0.875,Positive,Institutional adoption continues to grow.
2023-07-26,-0.759,Negative,Bears dominating as support levels break.
2023-07-27,-0.155,Neutral,Market participants remain undecided.
2023-07-28,-0.187,Neutral,Trading sideways with no clear direction.
2023-07-29,0.605,Positive,Institutional adoption continues to grow.
2023-07-30,-0.309,Negative,Fears of regulatory crackdown loom.
2023-07-31,0.108,Neutral,Market participants remain undecided.
2023-08-01,-0.075,Neutral,Market consolidating around key levels.
2023-08-02,-0.685,Negative,Major exchange hack sparks panic selling.
2023-08-03,0.028,Neutral,Market participants remain undecided.
2023-08-04,-0.127,Neutral,Market participants remain undecided.
2023-08-05,0.439,Positive,Institutional adoption continues to grow.
2023-08-06,-0.461,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-08-07,-0.09,Neutral,Market consolidating around key levels.
2023-08-08,0.395,Positive,Positive regulatory news sparks a rally.
2023-08-09,0.087,Neutral,Market participants remain undecided.
2023-08-10,0.12,Neutral,Trading sideways with no clear direction.
2023-08-11,0.026,Neutral,Sideways trading continues throughout the session.
2023-08-12,0.008,Neutral,Trading sideways with no clear direction.
2023-08-13,-0.313,Negative,Investors fleeing risk-on assets.
2023-08-14,0.059,Neutral,Market consolidating around key levels.
2023-08-15,-0.576,Negative,Major exchange hack sparks panic selling.
2023-08-16,-0.66,Negative,Fears of regulatory crackdown loom.
2023-08-17,-1.0,Negative,Major exchange hack sparks panic selling.
2023-08-18,0.536,Positive,Institutional adoption continues to grow.
2023-08-19,-0.047,Neutral,Sideways trading continues throughout the session.
2023-08-20,0.144,Neutral,Market consolidating around key levels.
2023-08-21,-0.486,Negative,Investors fleeing risk-on assets.
2023-08-22,-0.185,Neutral,Low volatility day ahead of fed meeting.
2023-08-23,0.163,Neutral,Market participants remain undecided.
2023-08-24,-0.21,Neutral,Sideways trading continues throughout the session.
2023-08-25,0.068,Neutral,Low volatility day ahead of fed meeting.
2023-08-26,0.093,Neutral,Sideways trading continues throughout the session.
2023-08-27,-0.097,Neutral,Low volatility day ahead of fed meeting.
2023-08-28,0.163,Neutral,Low volatility day ahead of fed meeting.
2023-08-29,0.609,Positive,Record high inflows seen in crypto funds.
2023-08-30,-0.199,Neutral,Market consolidating around key levels.
2023-08-31,-0.46,Negative,Investors fleeing risk-on assets.
2023-09-01,-0.12,Neutral,Market consolidating around key levels.
2023-09-02,-0.042,Neutral,Market participants remain undecided.
2023-09-03,0.069,Neutral,Sideways trading continues throughout the session.
2023-09-04,0.164,Neutral,Trading sideways with no clear direction.
2023-09-05,0.324,Positive,Positive regulatory news sparks a rally.
2023-09-06,-0.251,Neutral,Trading sideways with no clear direction.
2023-09-07,-0.018,Neutral,Trading sideways with no clear direction.
2023-09-08,-0.132,Neutral,Market participants remain undecided.
2023-09-09,-0.246,Neutral,Low volatility day ahead of fed meeting.
2023-09-10,-0.437,Negative,Major exchange hack sparks panic selling.
2023-09-11,-0.391,Negative,Investors fleeing risk-on assets.
2023-09-12,0.043,Neutral,Sideways trading continues throughout the session.
2023-09-13,-0.031,Neutral,Sideways trading continues throughout the session.
2023-09-14,0.284,Neutral,Market participants remain undecided.
2023-09-15,-0.059,Neutral,Trading sideways with no clear direction.
2023-09-16,0.004,Neutral,Trading sideways with no clear direction.
2023-09-17,0.002,Neutral,Trading sideways with no clear direction.
2023-09-18,0.096,Neutral,Trading sideways with no clear direction.
2023-09-19,0.202,Neutral,Trading sideways with no clear direction.
2023-09-20,-0.089,Neutral,Sideways trading continues throughout the session.
2023-09-21,-0.133,Neutral,Sideways trading continues throughout the session.
2023-09-22,-0.127,Neutral,Trading sideways with no clear direction.
2023-09-23,-0.103,Neutral,Trading sideways with no clear direction.
2023-09-24,-0.085,Neutral,Low volatility day ahead of fed meeting.
2023-09-25,0.139,Neutral,Sideways trading continues throughout the session.
2023-09-26,-0.06,Neutral,Market participants remain undecided.
2023-09-27,-0.001,Neutral,Sideways trading continues throughout the session.
2023-09-28,0.144,Neutral,Sideways trading continues throughout the session.
2023-09-29,0.331,Positive,Positive regulatory news sparks a rally.
2023-09-30,0.105,Neutral,Market participants remain undecided.
2023-10-01,0.211,Neutral,Sideways trading continues throughout the session.
2023-10-02,-0.31,Negative,Fears of regulatory crackdown loom.
2023-10-03,-0.112,Neutral,Market consolidating around key levels.
2023-10-04,0.111,Neutral,Low volatility day ahead of fed meeting.
2023-10-05,-0.071,Neutral,Market participants remain undecided.
2023-10-06,0.322,Positive,Record high inflows seen in crypto funds.
2023-10-07,-0.157,Neutral,Market participants remain undecided.
2023-10-08,-0.073,Neutral,Low volatility day ahead of fed meeting.
2023-10-09,-0.537,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-10-10,0.293,Neutral,Trading sideways with no clear direction.
2023-10-11,0.04,Neutral,Sideways trading continues throughout the session.
2023-10-12,-0.276,Neutral,Sideways trading continues throughout the session.
2023-10-13,0.321,Positive,Record high inflows seen in crypto funds.
2023-10-14,0.258,Neutral,Market participants remain undecided.
2023-10-15,-0.047,Neutral,Low volatility day ahead of fed meeting.
2023-10-16,0.166,Neutral,Low volatility day ahead of fed meeting.
2023-10-17,-0.422,Negative,Investors fleeing risk-on assets.
2023-10-18,-0.084,Neutral,Market consolidating around key levels.
2023-10-19,-0.09,Neutral,Trading sideways with no clear direction.
2023-10-20,0.157,Neutral,Sideways trading continues throughout the session.
2023-10-21,0.376,Positive,Record high inflows seen in crypto funds.
2023-10-22,-0.07,Neutral,Market participants remain undecided.
2023-10-23,0.806,Positive,Institutional adoption continues to grow.
2023-10-24,-0.2,Neutral,Sideways trading continues throughout the session.
2023-10-25,0.502,Positive,Record high inflows seen in crypto funds.
2023-10-26,0.837,Positive,Record high inflows seen in crypto funds.
2023-10-27,-0.655,Negative,Fears of regulatory crackdown loom.
2023-10-28,0.158,Neutral,Market consolidating around key levels.
2023-10-29,0.087,Neutral,Sideways trading continues throughout the session.
2023-10-30,0.117,Neutral,Low volatility day ahead of fed meeting.
2023-10-31,-0.377,Negative,Fears of regulatory crackdown loom.
2023-11-01,0.23,Neutral,Sideways trading continues throughout the session.
2023-11-02,-0.105,Neutral,Sideways trading continues throughout the session.
2023-11-03,-0.111,Neutral,Market consolidating around key levels.
2023-11-04,0.177,Neutral,Sideways trading continues throughout the session.
2023-11-05,0.294,Neutral,Market consolidating around key levels.
2023-11-06,1.0,Positive,Institutional adoption continues to grow.
2023-11-07,-0.667,Negative,Bears dominating as support levels break.
2023-11-08,0.25,Neutral,Market consolidating around key levels.
2023-11-09,-0.518,Negative,Major exchange hack sparks panic selling.
2023-11-10,0.563,Positive,Record high inflows seen in crypto funds.
2023-11-11,0.588,Positive,Record high inflows seen in crypto funds.
2023-11-12,0.007,Neutral,Trading sideways with no clear direction.
2023-11-13,-0.644,Negative,Investors fleeing risk-on assets.
2023-11-14,-0.427,Negative,Major exchange hack sparks panic selling.
2023-11-15,0.945,Positive,Positive regulatory news sparks a rally.
2023-11-16,0.728,Positive,Bulls taking control of the market.
2023-11-17,0.805,Positive,Record high inflows seen in crypto funds.
2023-11-18,-0.941,Negative,Bears dominating as support levels break.
2023-11-19,0.096,Neutral,Market participants remain undecided.
2023-11-20,-0.634,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-11-21,-0.921,Negative,Fears of regulatory crackdown loom.
2023-11-22,1.0,Positive,Bulls taking control of the market.
2023-11-23,0.127,Neutral,Low volatility day ahead of fed meeting.
2023-11-24,0.213,Neutral,Sideways trading continues throughout the session.
2023-11-25,0.085,Neutral,Low volatility day ahead of fed meeting.
2023-11-26,-0.104,Neutral,Market participants remain undecided.
2023-11-27,0.155,Neutral,Sideways trading continues throughout the session.
2023-11-28,0.491,Positive,Institutional adoption continues to grow.
2023-11-29,-0.241,Neutral,Market participants remain undecided.
2023-11-30,0.588,Positive,Record high inflows seen in crypto funds.
2023-12-01,0.133,Neutral,Low volatility day ahead of fed meeting.
2023-12-02,0.309,Positive,Bulls taking control of the market.
2023-12-03,0.014,Neutral,Low volatility day ahead of fed meeting.
2023-12-04,1.0,Positive,Record high inflows seen in crypto funds.
2023-12-05,0.349,Positive,Market shows strong resilience.
2023-12-06,0.071,Neutral,Trading sideways with no clear direction.
2023-12-07,0.164,Neutral,Market participants remain undecided.
2023-12-08,1.0,Positive,Institutional adoption continues to grow.
2023-12-09,-0.467,Negative,Fears of regulatory crackdown loom.
2023-12-10,0.39,Positive,Institutional adoption continues to grow.
2023-12-11,-1.0,Negative,Fears of regulatory crackdown loom.
2023-12-12,-0.244,Neutral,Trading sideways with no clear direction.
2023-12-13,0.537,Positive,Record high inflows seen in crypto funds.
2023-12-14,0.409,Positive,Institutional adoption continues to grow.
2023-12-15,-0.946,Negative,Investors fleeing risk-on assets.
2023-12-16,0.532,Positive,Institutional adoption continues to grow.
2023-12-17,-0.833,Negative,Bears dominating as support levels break.
2023-12-18,-0.031,Neutral,Market consolidating around key levels.
2023-12-19,-0.462,Negative,Bears dominating as support levels break.
2023-12-20,0.325,Positive,Bulls taking control of the market.
2023-12-21,0.763,Positive,Bulls taking control of the market.
2023-12-22,0.144,Neutral,Market participants remain undecided.
2023-12-23,-0.384,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-12-24,-0.179,Neutral,Trading sideways with no clear direction.
2023-12-25,0.401,Positive,Institutional adoption continues to grow.
2023-12-26,-0.508,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-12-27,0.341,Positive,Positive regulatory news sparks a rally.
2023-12-28,-0.434,Negative,Major exchange hack sparks panic selling.
2023-12-29,-0.023,Neutral,Low volatility day ahead of fed meeting.
2023-12-30,-0.024,Neutral,Market consolidating around key levels.
2023-12-31,-0.093,Neutral,Market participants remain undecided.
2024-01-01,0.457,Positive,Market shows strong resilience.
2024-01-02,-0.285,Neutral,Market consolidating around key levels.
2024-01-03,-1.0,Negative,Bears dominating as support levels break.
2024-01-04,0.2,Neutral,Sideways trading continues throughout the session.
2024-01-05,-0.268,Neutral,Low volatility day ahead of fed meeting.
2024-01-06,-0.543,Negative,Major exchange hack sparks panic selling.
2024-01-07,-0.396,Negative,Fears of regulatory crackdown loom.
2024-01-08,0.771,Positive,Positive regulatory news sparks a rally.
2024-01-09,-0.341,Negative,Major exchange hack sparks panic selling.
2024-01-10,0.631,Positive,Institutional adoption continues to grow.
2024-01-11,0.36,Positive,Market shows strong resilience.
2024-01-12,-0.793,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-01-13,0.138,Neutral,Trading sideways with no clear direction.
2024-01-14,-0.125,Neutral,Market participants remain undecided.
2024-01-15,0.108,Neutral,Low volatility day ahead of fed meeting.
2024-01-16,0.007,Neutral,Market participants remain undecided.
2024-01-17,-0.313,Negative,Fears of regulatory crackdown loom.
2024-01-18,-0.437,Negative,Fears of regulatory crackdown loom.
2024-01-19,0.143,Neutral,Sideways trading continues throughout the session.
2024-01-20,1.0,Positive,Record high inflows seen in crypto funds.
2024-01-21,-0.403,Negative,Bears dominating as support levels break.
2024-01-22,-0.77,Negative,Fears of regulatory crackdown loom.
2024-01-23,-0.374,Negative,Investors fleeing risk-on assets.
2024-01-24,0.201,Neutral,Market consolidating around key levels.
2024-01-25,-0.151,Neutral,Low volatility day ahead of fed meeting.
2024-01-26,0.215,Neutral,Low volatility day ahead of fed meeting.
2024-01-27,0.176,Neutral,Trading sideways with no clear direction.
2024-01-28,-0.386,Negative,Major exchange hack sparks panic selling.
2024-01-29,0.365,Positive,Positive regulatory news sparks a rally.
2024-01-30,-0.321,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-01-31,-0.34,Negative,Major exchange hack sparks panic selling.
2024-02-01,0.242,Neutral,Sideways trading continues throughout the session.
2024-02-02,-0.011,Neutral,Market consolidating around key levels.
2024-02-03,-0.055,Neutral,Trading sideways with no clear direction.
2024-02-04,-0.102,Neutral,Market participants remain undecided.
2024-02-05,-0.08,Neutral,Market consolidating around key levels.
2024-02-06,-0.165,Neutral,Market participants remain undecided.
2024-02-07,0.368,Positive,Institutional adoption continues to grow.
2024-02-08,-0.151,Neutral,Market participants remain undecided.
2024-02-09,0.297,Neutral,Low volatility day ahead of fed meeting.
2024-02-10,0.021,Neutral,Trading sideways with no clear direction.
2024-02-11,0.091,Neutral,Market consolidating around key levels.
2024-02-12,0.315,Positive,Record high inflows seen in crypto funds.
2024-02-13,-0.373,Negative,Major exchange hack sparks panic selling.
2024-02-14,0.627,Positive,Institutional adoption continues to grow.
2024-02-15,-0.188,Neutral,Market consolidating around key levels.
2024-02-16,0.034,Neutral,Sideways trading continues throughout the session.
2024-02-17,-0.582,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-02-18,0.108,Neutral,Low volatility day ahead of fed meeting.
2024-02-19,0.615,Positive,Market shows strong resilience.
2024-02-20,-0.442,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-02-21,-0.383,Negative,Investors fleeing risk-on assets.
2024-02-22,-0.187,Neutral,Market consolidating around key levels.
2024-02-23,0.085,Neutral,Market participants remain undecided.
2024-02-24,0.103,Neutral,Market consolidating around key levels.
2024-02-25,-0.141,Neutral,Sideways trading continues throughout the session.
2024-02-26,0.545,Positive,Institutional adoption continues to grow.
2024-02-27,1.0,Positive,Bulls taking control of the market.
2024-02-28,1.0,Positive,Record high inflows seen in crypto funds.
2024-02-29,0.183,Neutral,Trading sideways with no clear direction.
2024-03-01,1.0,Positive,Record high inflows seen in crypto funds.
2024-03-02,0.132,Neutral,Sideways trading continues throughout the session.
2024-03-03,0.881,Positive,Institutional adoption continues to grow.
2024-03-04,0.91,Positive,Bulls taking control of the market.
2024-03-05,-0.945,Negative,Investors fleeing risk-on assets.
2024-03-06,0.656,Positive,Institutional adoption continues to grow.
2024-03-07,0.103,Neutral,Sideways trading continues throughout the session.
2024-03-08,0.721,Positive,Record high inflows seen in crypto funds.
2024-03-09,0.9,Positive,Positive regulatory news sparks a rally.
2024-03-10,-0.875,Negative,Major exchange hack sparks panic selling.
2024-03-11,0.966,Positive,Market shows strong resilience.
2024-03-12,-1.0,Negative,Major exchange hack sparks panic selling.
2024-03-13,0.139,Neutral,Low volatility day ahead of fed meeting.
2024-03-14,0.623,Positive,Institutional adoption continues to grow.
2024-03-15,-1.0,Negative,Bears dominating as support levels break.
2024-03-16,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-03-17,1.0,Positive,Record high inflows seen in crypto funds.
2024-03-18,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-03-19,-0.849,Negative,Investors fleeing risk-on assets.
2024-03-20,0.916,Positive,Institutional adoption continues to grow.
2024-03-21,0.316,Positive,Institutional adoption continues to grow.
2024-03-22,-0.424,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-03-23,0.761,Positive,Institutional adoption continues to grow.
2024-03-24,0.833,Positive,Institutional adoption continues to grow.
2024-03-25,-0.029,Neutral,Sideways trading continues throughout the session.
2024-03-26,0.492,Positive,Record high inflows seen in crypto funds.
2024-03-27,0.566,Positive,Market shows strong resilience.
2024-03-28,1.0,Positive,Bulls taking control of the market.
2024-03-29,-0.523,Negative,Bears dominating as support levels break.
2024-03-30,-1.0,Negative,Bears dominating as support levels break.
2024-03-31,0.87,Positive,Market shows strong resilience.
2024-04-01,-0.931,Negative,Fears of regulatory crackdown loom.
2024-04-02,-1.0,Negative,Investors fleeing risk-on assets.
2024-04-03,-0.763,Negative,Bears dominating as support levels break.
2024-04-04,0.5,Positive,Market shows strong resilience.
2024-04-05,-0.382,Negative,Investors fleeing risk-on assets.
2024-04-06,0.701,Positive,Positive regulatory news sparks a rally.
2024-04-07,0.872,Positive,Positive regulatory news sparks a rally.
2024-04-08,0.481,Positive,Market shows strong resilience.
2024-04-09,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-04-10,0.864,Positive,Positive regulatory news sparks a rally.
2024-04-11,-0.442,Negative,Major exchange hack sparks panic selling.
2024-04-12,-1.0,Negative,Bears dominating as support levels break.
2024-04-13,-1.0,Negative,Fears of regulatory crackdown loom.
2024-04-14,1.0,Positive,Record high inflows seen in crypto funds.
2024-04-15,-0.276,Neutral,Low volatility day ahead of fed meeting.
2024-04-16,-0.288,Neutral,Trading sideways with no clear direction.
2024-04-17,-0.637,Negative,Investors fleeing risk-on assets.
2024-04-18,0.404,Positive,Market shows strong resilience.
2024-04-19,0.377,Positive,Record high inflows seen in crypto funds.
2024-04-20,0.736,Positive,Institutional adoption continues to grow.
2024-04-21,-0.574,Negative,Major exchange hack sparks panic selling.
2024-04-22,0.111,Neutral,Market consolidating around key levels.
2024-04-23,-0.078,Neutral,Market consolidating around key levels.
2024-04-24,-0.973,Negative,Bears dominating as support levels break.
2024-04-25,-0.063,Neutral,Market consolidating around key levels.
2024-04-26,-0.353,Negative,Major exchange hack sparks panic selling.
2024-04-27,-0.05,Neutral,Trading sideways with no clear direction.
2024-04-28,0.041,Neutral,Market consolidating around key levels.
2024-04-29,-0.383,Negative,Major exchange hack sparks panic selling.
2024-04-30,-0.973,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-05-01,-0.469,Negative,Fears of regulatory crackdown loom.
2024-05-02,0.381,Positive,Positive regulatory news sparks a rally.
2024-05-03,1.0,Positive,Institutional adoption continues to grow.
2024-05-04,0.886,Positive,Record high inflows seen in crypto funds.
2024-05-05,0.226,Neutral,Market participants remain undecided.
2024-05-06,-0.477,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-05-07,-0.524,Negative,Investors fleeing risk-on assets.
2024-05-08,-0.588,Negative,Investors fleeing risk-on assets.
2024-05-09,1.0,Positive,Institutional adoption continues to grow.
2024-05-10,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-05-11,0.044,Neutral,Sideways trading continues throughout the session.
2024-05-12,-0.298,Neutral,Trading sideways with no clear direction.
2024-05-13,0.839,Positive,Institutional adoption continues to grow.
2024-05-14,-0.442,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-05-15,0.968,Positive,Market shows strong resilience.
2024-05-16,-0.556,Negative,Major exchange hack sparks panic selling.
2024-05-17,0.436,Positive,Bulls taking control of the market.
2024-05-18,-0.196,Neutral,Market participants remain undecided.
2024-05-19,-0.482,Negative,Major exchange hack sparks panic selling.
2024-05-20,0.877,Positive,Market shows strong resilience.
2024-05-21,0.575,Positive,Market shows strong resilience.
2024-05-22,-0.415,Negative,Major exchange hack sparks panic selling.
2024-05-23,-0.495,Negative,Investors fleeing risk-on assets.
2024-05-24,0.498,Positive,Record high inflows seen in crypto funds.
2024-05-25,1.0,Positive,Institutional adoption continues to grow.
2024-05-26,-0.713,Negative,Fears of regulatory crackdown loom.
2024-05-27,0.159,Neutral,Low volatility day ahead of fed meeting.
2024-05-28,-0.172,Neutral,Market consolidating around key levels.
2024-05-29,0.087,Neutral,Sideways trading continues throughout the session.
2024-05-30,-0.433,Negative,Major exchange hack sparks panic selling.
2024-05-31,-0.049,Neutral,Sideways trading continues throughout the session.
2024-06-01,-0.073,Neutral,Sideways trading continues throughout the session.
2024-06-02,-0.321,Negative,Major exchange hack sparks panic selling.
2024-06-03,0.03,Neutral,Market participants remain undecided.
2024-06-04,0.101,Neutral,Trading sideways with no clear direction.
2024-06-05,0.222,Neutral,Trading sideways with no clear direction.
2024-06-06,-0.359,Negative,Investors fleeing risk-on assets.
2024-06-07,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-06-08,-0.224,Neutral,Market consolidating around key levels.
2024-06-09,-0.089,Neutral,Low volatility day ahead of fed meeting.
2024-06-10,-0.108,Neutral,Sideways trading continues throughout the session.
2024-06-11,-0.604,Negative,Major exchange hack sparks panic selling.
2024-06-12,0.698,Positive,Bulls taking control of the market.
2024-06-13,-0.602,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-06-14,-0.505,Negative,Bears dominating as support levels break.
2024-06-15,0.234,Neutral,Market participants remain undecided.
2024-06-16,0.159,Neutral,Market consolidating around key levels.
2024-06-17,-0.851,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-06-18,-0.624,Negative,Bears dominating as support levels break.
2024-06-19,0.189,Neutral,Market participants remain undecided.
2024-06-20,0.274,Neutral,Market consolidating around key levels.
2024-06-21,0.05,Neutral,Market participants remain undecided.
2024-06-22,-0.146,Neutral,Sideways trading continues throughout the session.
2024-06-23,-0.309,Negative,Market bleeds amidst macroeconomic uncertainty.
2024-06-24,-0.339,Negative,Investors fleeing risk-on assets.
2024-06-25,0.791,Positive,Record high inflows seen in crypto funds.
2024-06-26,-0.55,Negative,Bears dominating as support levels break.
2024-06-27,0.692,Positive,Positive regulatory news sparks a rally.
2024-06-28,-0.436,Negative,Major exchange hack sparks panic selling.
2024-06-29,-0.281,Neutral,Market consolidating around key levels.
2024-06-30,0.409,Positive,Bulls taking control of the market.
